controlno,Title,Author,Callno,Accession,Copyright
60512103044,Integrated accounting for Windows,"Klooster, Dale H.",657.11 K66 07E,37606,2007
82609135859,Financial and managerial accounting,"Williams, Jan R.",658.1511 W689 07E,36110,2007
40308102600,CPA examination practical accounting 2,"Dayag, Antonio J.",657.04 D275 07E,35471,2007
70809104233,College accounting I,"Harina, Ricardo M.",657 H281 07E,30010,2007
40208141940,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 I,35362,2007
40308110806,Constructive accounting,"Kimwell, Mercedes B.",657.1 K49 6E,35349,2007
92619144432,Financial Accounting,"Valix, Conrado T.",657.48 V173 FA07 1,37418,2007
80208152653,International cuisine,"Serraon - Claudio, Virginia",641.59 S487,35658,2007
71211143000,Fundamentals of human resource management,"DeCenzo, David A.",658.3 D292 07E,37277,2007
40308135533,Cost accounting,"De Leon, Guillermo M.",657.42 D346,35338,2007
40308144052,Cost accounting and cost management,"Vicente, Ma. Violeta V.",657.42 V632 07E,35334,2007
40308135533,Cost accounting,"De Leon, Guillermo M.",657.42 D346,35339,2007
40308151343,Auditing theory,"Salosagcol, Jekell G.",657.45 S175 07E,35581,2007
40308140347,Cost accounting,"De Leon, Guillermo M.",657.42 D346 07E,35522,2007
20307201227,The complete guide to baking,Liberty Commodities Corporation,641.71 L695,35943,2007
40308140347,Cost accounting,"De Leon, Guillermo M.",657.42 D346 07E,35523,2007
40308140347,Cost accounting,"De Leon, Guillermo M.",657.42 D346 07E,35524,2007
40308151343,Auditing theory,"Salosagcol, Jekell G.",657.45 S175 07E,35580,2007
20307201445,180 every day cakes and bakes,"Day, Martha",641.7 D274,35895,2007
40308151343,Auditing theory,"Salosagcol, Jekell G.",657.45 S175 07E,35582,2007
40308151114,"Assurance principles, professional ethics and good governance","Cabrera, Ma. Elenita B.",657.45 C117 AP,35375,2007
20307190404,Operating and managing a hotel and restaurant business,"Roldan, Amelia Samson",647.068 R744,35863,2007
40208164641,Practical accounting,"Valix, Conrado T.",657 V173 CDAE,35322,2007
40308151114,"Assurance principles, professional ethics and good governance","Cabrera, Ma. Elenita B.",657.45 C117 AP,35374,2007
40308150200,Applied auditing,"Cabrera, Ma. Elenita B.",657.45 C117 07E,32373,2007
40308162215,Financial accounting,"Valix, Conrado T.",657.48 V173 07E II,35120,2007
40308162215,Financial accounting,"Valix, Conrado T.",657.48 V173 07E II,35121,2007
41708105225,An introduction to strategic managemen,"David, Fred R.",658.4012 D249 11E,35380,2007
20307201558,Fundamentals of professional cooking and baking,"Gonzalez, Gene R.",641.5 G643,35896,2007
40208142248,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 I,35549,2007
40308144052,Cost accounting and cost management,"Vicente, Ma. Violeta V.",657.42 V632 07E,35335,2007
41708105225,An introduction to strategic managemen,"David, Fred R.",658.4012 D249 11E,35379,2007
40208142248,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 I,35548,2007
40408095700,Management advisory services,"Agamata, Franklin T.",658.1511 A259 07E,35518,2007
40408095700,Management advisory services,"Agamata, Franklin T.",658.1511 A259 07E,35377,2007
80208152653,International cuisine,"Serraon - Claudio, Virginia",641.59 S487,35657,2007
20307200756,Basic restaurant service with marking guides,"Buted, Dexter R.",642.5 B983,35925,2007
80208152356,Filipino cuisine,Academic Publishing Corporation,641.5 A168 FCV,35679,2007
80208152356,Filipino cuisine,Academic Publishing Corporation,641.5 A168 FCV,35678,2007
80208152356,Filipino cuisine,Academic Publishing Corporation,641.5 A168 FCV,35677,2007
40408095700,Management advisory services,"Agamata, Franklin T.",658.1511 A259 07E,35516,2007
111210141338,Sales and distribution management,"Havaldar, Krishna K.",658.8 H383,36918,2007
40208141157,Accounting principles 1-2,"Arganda, Amelia M.",657 A686 4E,35340,2007
40208141157,Accounting principles 1-2,"Arganda, Amelia M.",657 A686 4E,35341,2007
40208141157,Accounting principles 1-2,"Arganda, Amelia M.",657 A686 4E,35342,2007
80208151200,Human resource management,"Diamante, Melva M.",658.3 D537,35849,2007
80208151200,Human resource management,"Diamante, Melva M.",658.3 D537,35848,2007
40208141157,Accounting principles 1-2,"Arganda, Amelia M.",657 A686 4E,35343,2007
20307201227,The complete guide to baking,Liberty Commodities Corporation,641.71 L695,35942,2007
20307193919,"Management accounting for the hospitality, tourism and leisure industrues","Adams, Debra",657.8322 A211,35920,2007
20307200756,Basic restaurant service with marking guides,"Buted, Dexter R.",642.5 B983,35924,2007
41708112359,Develop your team building skills,"Parcon, Paul",658.402 P225 07E,35447,2007
20307193919,"Management accounting for the hospitality, tourism and leisure industrues","Adams, Debra",657.8322 A211,35921,2007
20307200756,Basic restaurant service with marking guides,"Buted, Dexter R.",642.5 B983,35926,2007
40408095700,Management advisory services,"Agamata, Franklin T.",658.1511 A259 07E,35376,2007
80208150550,Human resource management in the hospitality industry,"Boella, Michael J.",658.3 B671,35775,2007
80208150550,Human resource management in the hospitality industry,"Boella, Michael J.",658.3 B671,35776,2007
20307200756,Basic restaurant service with marking guides,"Buted, Dexter R.",642.5 B983,35927,2007
82609111313,Managerial accounting,"Hilton, Ronald W.",658.1511 H656 08E,36111,2008
82609104355,Fundamentals of cost accounting,"Lanen, William",657.42 L567 08E,36114,2008
82609104355,Fundamentals of cost accounting,"Lanen, William",657.42 L567 08E,36115,2008
82609110455,Principles of auditing and other assurance services,"Whittington, O. Ray",657.45 W626 08E,36109,2008
102009082906,Accounting information systems,"Hall, James A.",657.04 H177 08E,36220,2008
20307200948,Meal management and table services,"Serraon - Claudio, Virginia",642 S487,35908,2008
20307190704,Setting up and managing a small hotel,"Lim, Lino Ed.",647.068 L732,35885,2008
20307194556,Introduction to hotel and restaurant management,"Guasch, Juan Martin",647.068 G917,35933,2008
92419152955,Intermediate accounting 2,"Robles, Nenita S.",657.044 R666 08E II,38529,2008
101819085337,101 product innovations and marketing,"Jucutan, Myra L.",658.8 J91 08E,41550,2008
20307185821,A guide to meal management and table services,"Soriano, Nora Narvaez",642.6 S714,35873,2008
20307185821,A guide to meal management and table services,"Soriano, Nora Narvaez",642.6 S714,35874,2008
20307194101,Bar and beverage service,"Rojo, Lorenzo G.",647.95 R741,35914,2008
101819084945,101 global business issues,"Jucutan, Myra L.",658.4012 J91 08E,41549,2008
20307185821,A guide to meal management and table services,"Soriano, Nora Narvaez",642.6 S714,35875,2008
20307185821,A guide to meal management and table services,"Soriano, Nora Narvaez",642.6 S714,35876,2008
20307190006,Fundamentals of food and beverage service operation,"Ditan, Joseph Linford A.",658.383 D615,35866,2008
20307190006,Fundamentals of food and beverage service operation,"Ditan, Joseph Linford A.",658.383 D615,35867,2008
20307190206,Textbook of hotel housekeeping management and operations,"Andrews, Sudhir",648 A569,35881,2008
20307190206,Textbook of hotel housekeeping management and operations,"Andrews, Sudhir",648 A569,35882,2008
12611092947,Human resources management for the hospitality industry,"Tanke, Mary L.",658.3 T165 08E,36999,2008
70809103700,PFRS,PICPA,657.3 P552 08E,36060,2008
93010110010,Mama Sitas lutong bahay,"Reyes, Teresita",641.5 R457 08E,36858,2008
20307194101,Bar and beverage service,"Rojo, Lorenzo G.",647.95 R741,35915,2008
20307194556,Introduction to hotel and restaurant management,"Guasch, Juan Martin",647.068 G917,35932,2008
91409140204,Hotel management and catering,"Metti, M. C.",647.068 M595 08E,36207,2008
92319103738,Finding your true North: a personal guide,"George, Bill",658.4092 G347 08E,41383,2008
82709104501,SAP business information warehouse reporting,"Jones, Peter",658.47 J78 08E,36123,2008
82709103622,Personnel administration in the Philippine government,"Buendia, Daisy P.",658.3 B928 08E,36160,2008
93010110010,Mama Sitas lutong bahay,"Reyes, Teresita",641.5 R457 08E,36857,2008
91812084158,Fundamentals of accounting,"Ong, Flocer Lao",657 O58 08E T,38000,2008
91812084349,Fundamentals of accounting,"Ong, Flocer Lao",657 O58 08E W,37996,2008
82709103058,Essential management accounting,"Steffan, Belinda",658.1511 S816 08E,36113,2008
20307190704,Setting up and managing a small hotel,"Lim, Lino Ed.",647.068 L732,35886,2008
20307194314,The hospitality industry,"Cariño, Celia E.",647.94 C277,35948,2008
20307194314,The hospitality industry,"Cariño, Celia E.",647.94 C277,35949,2008
20811151154,Performance management,"Cabanda, Emilyn C.",658.3125 C112 08E,36994,2008
91409132259,Electronic communication systems,"Blake, Roy",621.285 B636,36177,2008
70809101326,Auditing theory for students and practice guide for auditors,"Evangelista, Rosalinda Datu",657.45 E92 08E,35993,2008
71211140027,Introduction to hotel and front office operations,"Roldan, Amelia S.",647.94 R144 08E,37061,2008
80208223330,Procedural and comprehensive approach in government accounting,"Punzalan, Angelito R.",657.835,35842,2008
61311150218,Fundamentals of accounting,"Ong, Flocer Lao",657 O58 08E,37268,2008
70809104832,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 08E II,36027,2008
40308163219,Accounting for partnership and corporation,"Tolentino - Baysa, Gloria",657.7 T649 08E,35525,2008
40308163219,Accounting for partnership and corporation,"Tolentino - Baysa, Gloria",657.7 T649 08E,35526,2008
40308163219,Accounting for partnership and corporation,"Tolentino - Baysa, Gloria",657.7 T649 08E,35527,2008
71211142123,Core concepts of accounting information systems,"Bagranoff, Nancy A.",657.04 B148 08E,37270,2008
70809103700,PFRS,PICPA,657.3 P552 08E,36059,2008
70809104832,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 08E II,36028,2008
80208223330,Procedural and comprehensive approach in government accounting,"Punzalan, Angelito R.",657.835,35843,2008
111910151755,Internet marketing and e-Commerce,"Hanson, Ward A.",658.84 H251 08E,36936,2008
111210142925,"Food and catering service in Poblacion, San Antonio, Nueva Ecija","Araña, Argie G.",UFS 642.4 A662,36789,2008
111910151755,Internet marketing and e-Commerce,"Hanson, Ward A.",658.84 H251 08E,36937,2008
80208161420,About professional baking,"Sokol, Gail",641.71 S683,35650,2008
80208161420,About professional baking,"Sokol, Gail",641.71 S683,35649,2008
80208161420,About professional baking,"Sokol, Gail",641.71 S683,35648,2008
70809101326,Auditing theory for students and practice guide for auditors,"Evangelista, Rosalinda Datu",657.45 E92 08E,35994,2008
70809104832,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 08E II,36026,2008
71709132906,New products management,"Crawford, Merle",658.5 C899 08E,36045,2008
61311143623,Contemporary advertising,"Arens, William F.",659.1 A681 08E,37275,2008
111210142651,"Charcoal distribution business in Jaen, Nueva Ecija","Cristobal, Marlet",UFS 662.74 C933,36791,2008
71211142123,Core concepts of accounting information systems,"Bagranoff, Nancy A.",657.04 B148 08E,37861,2008
111210143306,"Poultry raising in Tabon, San Isidro, Nueva Ecija","Cudia, Nestor",UFS 636.5 C964,36792,2008
111210142804,"A feasibility study of a restaurant business in Poblacion, San Isidro, Nueva Ecija","Baleña, Zenyline",UFS 647.068 B183,36788,2008
71709132906,New products management,"Crawford, Merle",658.5 C899 08E,36044,2008
111210143033,"A project feasibility study of fried rice outlet in San Vicente, Gapan City, Nueva Ecija","Pingol, Razziel Ann F.",UFS 641.6318 P663,36787,2008
70810133014,Appetizers,Tormont Publication Inc.,641.5 T684 08E,36692,2008
80111155834,Advanced accounting I,"Baysa, Gloria T.",657.046 B361 08E,37317,2008
70810132821,Chicken,Tormont Publication Inc.,641.5 T648 08E CH,36690,2008
80111155834,Advanced accounting I,"Baysa, Gloria T.",657.046 B361 08E,37318,2008
70810131950,Textbook of front office management and operations,"Andrews, Sudhir",647.068 A569 08,36710,2008
111210143202,"A project feasibility study on tilapia farming in Poblacion, San Isidro, Nueva Ecija","Maon, Connie Joelle A.",UFS 639.3774 M296,36790,2008
12411133120,Accounting information systems,"Gelinas, Ulric J.",657.04 G317 09E,37043,2009
91509075644,Auditing theory,"Salosagcol, Jekell G.",657.45 S175 09E,36222,2009
21320083031,Auditing,"Ricchiute, David N.",657.45 R489 09E,41652,2009
91509075210,"Assurance principles, professional ethics and good governance","Cabrera, Ma. Elenita B.",657.45 C117 09E,36223,2009
91409142229,Fundamentals of accountancy,"Cabrera, Ma. Elenita B.",657 C117 I,36219,2009
91509073601,Cost accounting,"Carter, William K.",657.42 C525 09E,36234,2009
91509072122,Basic accounting,"Valencia, Edwin G.",657 V152 09E,36217,2009
91509072122,Basic accounting,"Valencia, Edwin G.",657 V152 09E,36216,2009
93010110324,A survival guide for culinary art professionals,"Gelb, Allan",641.5 G314 09E,36887,2009
70809103858,Theory of accounts,"Valix, Conrado T.",657 V172 09E,36064,2009
91509080723,Introduction to information systems,"Rainer, R. Kelly",658.0546 R155,36176,2009
91409142229,Fundamentals of accountancy,"Cabrera, Ma. Elenita B.",657 C117 I,36218,2009
91509073833,Cost accounting and cost management,"Vicente, Ma. Violeta V.",657.42 V622 09E,36233,2009
61311145003,Fundamentals of financial management,"Brigham, Eugene F.",658.15 B855 FM 09E,37263,2009
92419145413,Accounting,"Warren, Carl S.",657 W287 09E,37330,2009
92419145413,Accounting,"Warren, Carl S.",657 W287 09E,37331,2009
60512102727,Principle of management and organization,"Valencia, Edwin G.",658 V152 09E,37588,2009
71709130845,Basic accounting made easy,"Ballada, Win",657 B188 09E,36087,2009
71709130845,Basic accounting made easy,"Ballada, Win",657 B188 09E,36086,2009
71709130845,Basic accounting made easy,"Ballada, Win",657 B188 09E,36085,2009
60512103214,Practical accounting 2,"Guerrero, Pedro P.",657.04 G934 09E,37602,2009
71212133705,Introduction to information systems,"Stair, Ralph M.",658.0546 S782 09E,37869,2009
61311143900,Internet marketing,"Chaffey, Dave",658.84 C433 09E,37247,2009
71212132615,Filipino cooking and entertaining here and abroad,"Laquian, Eleanor R.",641.5 L317 09R,37945,2009
61311144320,Capital markets,"Fabozzi, Frank J.",658.8 F121 09E,37248,2009
71816140241,Principles of management and organization,"Valencia, Edwin G.",658 V152 09E,39633,2009
70411164624,Foundations of financial management,"Block, Stanley B.",658.15 B651 09E,37307,2009
71211142412,Introduction to information systems,"Stair, Ralph M.",658.0546 S782 09E,37086,2009
91509101721,Management accounting,"Cabrera, Ma. Elenita B.",658.1511 C117 09E,36235,2009
112014132343,Total quality management; concepts and Practices,"Salvador, Samuel Mejia",658.4013 S182 09E,38761-2,2009
112014132217,Organizational behavior,"Robbins, Stephen P.",658.3 R636 09E,38756-6,2009
120910134523,Employee training and development,"Noe, Raymond A.",658.312404 N763 09E,37003,2009
70411164206,Financial accounting,"Valix, Conrado T.",657.48 V173 09E,37309,2009
93010103413,Priciples of food beverage and labor cost controls,"Dittmen, Paul R.",647.95068 D617 09E,36874,2009
93010103614,Beverage knowledge,"Trinidad, Ma. Cristina Q.",647.95 T833 09,36872,2009
20811153001,CPA reviewer in business law,"Ampongan, Omar Erasmo G.",346.07 A526 09E,36977,2009
93010103827,Bar and beverage management,"Arora, R K",647.95 A769 09E,36884,2009
70411164206,Financial accounting,"Valix, Conrado T.",657.48 V173 09E,37310,2009
93010105311,Banquet and catering procedures,"Catchillar, Ulysses C.",642.4 C357 09E,36862,2009
93010105813,Food selection and preparation manual,"Reyes, Ma. Corazon R.",641.5 R457 09E,36886,2009
70411164624,Foundations of financial management,"Block, Stanley B.",658.15 B651 09E,37308,2009
71211142412,Introduction to information systems,"Stair, Ralph M.",658.0546 S782 09E,37087,2009
12411132740,Accounting information systems,"Hall, James A.",657.04 H177 09E,37034,2009
70809092716,Production management,"Martinez, Esdras T.",658.5 M385 3E,36063,2009
102009132949,Operations management,"Russell, Roberta S.",658.401 R966,36175,2009
80812135126,Hospitality financial accounting,"Weygandt, Jerry J.",657.8322 W547 09E,37916,2009
102009112017,Operation management for competitive advantage,"Chase, Richard B.",658.401 C487,36106,2009
102009091426,Management advisory services,"Cabrera, Ma. Elenita B.",658.1511 C117 09E,36236,2009
102009083257,Business management and organization,"Alminar - Mutya, Ruby F.",658 A449 09E,36211,2009
70809101122,Auditing theory,"Salosagcol, Jekell G.",657.45 S173 09E,35992,2009
111512153043,Financial accounting,"Valix, Conrado T.",657.48 V173 FA09 I,37695,2009
12411132740,Accounting information systems,"Hall, James A.",657.04 H177 09E,37037,2009
80111163844,Modern management,"Certo, Samuel C.",658 C418 09E,37355,2009
80812133934,Advanced accounting,"Beams, Floyd A.",657.046 B366 09E,37905,2009
80812133934,Advanced accounting,"Beams, Floyd A.",657.046 B366 09E,37883,2009
11816134947,Laboratory manual in food microbiology as applied to the food service industry,"Mallari, Jose A.",664.001579 M252 09E,39358,2009
82609105941,Cost accounting,"Raiborn, Cecily A.",657.42 R149 09E,36116,2009
70809101122,Auditing theory,"Salosagcol, Jekell G.",657.45 S173 09E,35991,2009
102009083257,Business management and organization,"Alminar - Mutya, Ruby F.",658 A449 09E,36210,2009
12411133120,Accounting information systems,"Gelinas, Ulric J.",657.04 G317 09E,37042,2009
12411133120,Accounting information systems,"Gelinas, Ulric J.",657.04 G317 09E,37044,2009
12611092634,Handbook on case writing and analysis,"Sison, Flordeliza M.",658.40354 S623 09E,36948,2009
12611092634,Handbook on case writing and analysis,"Sison, Flordeliza M.",658.40354 S623 09E,36949,2009
80812143150,Professional salesmanship,"Garcia, Alipio M.",658.85 G216 09E,37774,2009
102010110918,Physical education 2 for college,"Tulio, Doris D.",613.7 T917 09E2,36914,2009
70809101122,Auditing theory,"Salosagcol, Jekell G.",657.45 S173 09E,35990,2009
12411132740,Accounting information systems,"Hall, James A.",657.04 H177 09E,37035,2009
102010110802,Physical education 4 for college,"Tulio, Doris D.",613.7 T917 09E 4,36916,2009
12411132740,Accounting information systems,"Hall, James A.",657.04 H177 09E,37036,2009
80812141209,Selling destinations,"Mancini, Marc",658.81 M269 09E,37871,2009
70809095724,Partnerships and corporations law and application for business students,"Soriano, Fidelito R.",657.92 S714 09E,36057,2009
102009133801,Information assurance for the enterprise,"Schou, Corey",658.472 S376,36129,2009
80812140832,Marketing,"Diola, Zenaida S.",658.8 D591 09E,37843,2009
12411133120,Accounting information systems,"Gelinas, Ulric J.",657.04 G317 09E,37041,2009
12411133120,Accounting information systems,"Gelinas, Ulric J.",657.04 G317 09E,37040,2009
11816153138,"Complete cocktails : stir, shake & make","Reaburn, Sebastian",641.2 R282 09E,39449,2009
70809095724,Partnerships and corporations law and application for business students,"Soriano, Fidelito R.",657.92 S714 09E,36058,2009
70810132629,Fundamentals of meal management,"McWilliams, Margaret",642 M177 09E,36749,2009
70809102314,CPA examination reviewer,"Roque, Gerardo S.",657.42 R786 09E,35987,2009
82709105744,Practical food preservation and processing,"Sonido, Divina G.",664.028 S698 09E,36094,2009
102009080053,Physical education 3 for college,"Tulio, Doris D.",613.7 T917 09E3,36239,2009
101909094642,Physical education 1 for college,"Tulio, Doris D.",613.7 T917 09E1,36238,2009
70809102314,CPA examination reviewer,"Roque, Gerardo S.",657.42 R786 09E,35988,2009
82709100754,Managerial accounting,"Schneider, Arnold",658.1511 S358 09E,36230,2009
70809103858,Theory of accounts,"Valix, Conrado T.",657 V172 09E,36065,2009
101909094642,Physical education 1 for college,"Tulio, Doris D.",613.7 T917 09E1,36237,2009
70810133904,Nutrition,"Brown, Judith E.",613.2 B878 09E,36700,2009
70810134107,Events management handbook,"Romero, Eloisa A.",394.26068 R386 09E,36664,2009
70810134107,Events management handbook,"Romero, Eloisa A.",394.26068 R386 09E,36665,2009
80111164630,Interactive writing on business correspondence and technical reports,"Casinto, Carlo Domingo",658.75 C339 09E,37196,2009
80111164302,Strategic management of information systems,"Pearlson, Keri E.",658.4012 P359 09E,37359,2009
80111164003,F2 - financial management,"Robertson, Luisa",658.15 R651 09E,37354,2009
92419145413,Accounting,"Warren, Carl S.",657 W287 09E,37328,2009
70809092716,Production management,"Martinez, Esdras T.",658.5 M385 3E,36062,2009
102009080053,Physical education 3 for college,"Tulio, Doris D.",613.7 T917 09E3,36240,2009
70809092716,Production management,"Martinez, Esdras T.",658.5 M385 3E,36061,2009
60512102904,Principles and practices of management and organization,"Salvador, Samuel Mejia",658 S182 10E,37587,2010
70511083920,Managing organizational change,"Palmer, Ian",658.406 P174 10E,37246,2010
93010103209,Food and beverage cost control,"Ojugo, Clement",647.95068 O39 10E,36877,2010
93010104926,Food services and catering management,"Saxena, R. P.",642.4 S273 10E,36882,2010
61311143732,Salesmanship,"Arante, Lilia B.",658.85 A662 10E,37238,2010
102722130938,"Everyone communicates, few connects: what the most effective people do differently","Maxwell, John C.",650.13 M465 10E,40751,2010
61311143432,Advertising,"Moriarty, Sandra",659.1 M854 10E,37267,2010
92904031348,Sales and marketing : a textbook for the hospitality industry,"Andrews, Sudhir",647.068 A565 10E,38577,2010
61311144724,Basic business finance,"Mutya, Ruby F. A.",658.15 M993 10E,37298,2010
93010110521,Nutrition education,"Ruiz, Adela J.",613.2 R234 10E,36866,2010
91310143245,Financial accounting,"Valix, Conrado T.",657.48 V173 10E,36814,2010
93010104535,Hotel management,"Saxena, R. P.",647.068 S273 10E,36860,2010
111512152921,My Elba kitchen,"Cobarrubias, Margaux",641.822 C652 10E,37948,2010
101719154842,Powerful people skills,"Hansen, Heather",650.13 H249 10E,41425,2010
60512102904,Principles and practices of management and organization,"Salvador, Samuel Mejia",658 S182 10E,37586,2010
92419153459,Auditing,"Gramling, Audrey A.",657.45 G795 10E,38201,2010
93010104039,Successful restaurant management,"Wade, Donald",647.068 W119 10E,36864,2010
101719154842,Powerful people skills,"Hansen, Heather",650.13 H249 10E,41424,2010
93010104252,Fundamentals of hotel management and operations,"Singh, S K",647.068 S617 HM,36859,2010
60512103753,Basic accounting made easy,"Ballada, Win",657 B188 10E,37603,2010
111910152435,Introduction to e-business,"Schneider, Gary P.",650.01 S358 10E,36938,2010
61311150339,Fundamentals of accounting,"Cabrera, Ma. Elenita B.",657 C117 10E,37256,2010
70411163618,Accounting best practices,"Bragg, Steven M.",657 B813 10E,37257,2010
111910152435,Introduction to e-business,"Schneider, Gary P.",650.01 S358 10E,36939,2010
70411165117,Fundamentals of human resource management,"Noe, Raymond A.",658.3 N763 10E,37262,2010
111910152243,Strategic marketing,"Craven, David W.",658.4012 C898,36942,2010
93010105629,Fish nd seafood,"Ainsworth, Mark",641.692 A297 10E,36876,2010
61311145628,Cost accounting,"Rante, Gloria Ardaniel",657.42 R213 10E,37294,2010
61311145628,Cost accounting,"Rante, Gloria Ardaniel",657.42 R213 10E,37293,2010
93010105457,Food service and bartending handbook,Liberty Commodities Corporation,641.874 L695 10E,36873,2010
61311145628,Cost accounting,"Rante, Gloria Ardaniel",657.42 R213 10E,37291,2010
61311144019,Consumer behavior in the 21st century,"Hoyer, Wayne D.",658.8342 H868 10E,37244,2010
93010104412,Strategic management in hotel and restaurant industry,"Singh, S K",647.068 S617 10E,36861,2010
92904031348,Sales and marketing : a textbook for the hospitality industry,"Andrews, Sudhir",647.068 A565 10E,38578,2010
61311144724,Basic business finance,"Mutya, Ruby F. A.",658.15 M993 10E,37297,2010
61311144600,Operations management,"Stevenson, William J.",658.401 S848 10E,37278,2010
92904032047,Research methods for business students,"Saunders, Mark",650.072 S257 10E,38647,2010
61311144600,Operations management,"Stevenson, William J.",658.401 S848 10E,37266,2010
61311144447,Operations management,"Stevenson, William J.",658.401 S848 10E OM,37269,2010
111910152243,Strategic marketing,"Craven, David W.",658.4012 C898,36943,2010
61311145628,Cost accounting,"Rante, Gloria Ardaniel",657.42 R213 10E,37292,2010
82312135118,Partnership and corporation accounting and their legal bases,"Macapilit, Cecilia H.",657.92 M114 10E,37648,2010
70810131631,Restaurant management 101,"Reynoso - Anton, Edna",647.068 R466 10E,36723,2010
70810131631,Restaurant management 101,"Reynoso - Anton, Edna",647.068 R466 10E,36722,2010
21220161310,PFRS for SMEs,PICPA,657.3 P552 16E,41633,2010
80811112828,Office management,"Balachandran, V.",651.3 B171 10E,37375,2010
91310143641,CPA examination reviewer,"Roque, Gerardo S.",657.45 R786 10E,36825,2010
80812133830,Principles of management for the hospitality industry,"Tesone, Dana",647.94 T337 10E,37744,2010
80812134050,Principles of auditing and other assurance services,"Whittington, O. Roy",657.45 W626 10E,37889,2010
80812135452,Sales management,"Hair, Joseph F.",658.81 H153 10E,37748,2010
80812135452,Sales management,"Hair, Joseph F.",658.81 H153 10E,37749,2010
81112091700,Office management,"Balachandran, V.",651.3 B171 10E,37938,2010
81112091700,Office management,"Balachandran, V.",651.3 B171 10E,37939,2010
82311104757,Fundamentals of accounting P1,"Rante, Gloria Ardaniel",657 R213 10E,37419,2010
91310143751,"Assurance principles, professional ethics and good governance","Cabrera, Ma. Elenita B.",657.45 C117 AP 10E,36804,2010
82311105158,Meat,"Schneller, Thomas",641.36 S359 10E,37405,2010
80111164118,Operations management,"Reid, R. Dan",658.401 R357 10E,37352,2010
70710161343,Intermediate accounting,"Kieso, Donald E.",657.044 K47 10E,36743,2010
90919153755,Essentials of human resource management,"Salvador, Samuel M.",658.3 S182 10E,38249,2010
90919153755,Essentials of human resource management,"Salvador, Samuel M.",658.3 S182 10E,38250,2010
91310142919,Management advisory services,"Cabrera, Ma. Elenita B.",658.1511 C117 MAS 10E,36824,2010
91310143112,Management accounitng,"Cabrera, Ma. Elenita B.",658.1511 C117 MAC 10E,36805,2010
91310143112,Management accounitng,"Cabrera, Ma. Elenita B.",658.1511 C117 MAC 10E,36806,2010
91310143245,Financial accounting,"Valix, Conrado T.",657.48 V173 10E,36809,2010
91310143245,Financial accounting,"Valix, Conrado T.",657.48 V173 10E,36810,2010
91310143245,Financial accounting,"Valix, Conrado T.",657.48 V173 10E,36811,2010
91310143245,Financial accounting,"Valix, Conrado T.",657.48 V173 10E,36812,2010
91310143245,Financial accounting,"Valix, Conrado T.",657.48 V173 10E,36813,2010
91310143509,CPA examination reviewer,"Roque, Gerardo S.",657.45 P786 AP 10E,36827,2010
91310143751,"Assurance principles, professional ethics and good governance","Cabrera, Ma. Elenita B.",657.45 C117 AP 10E,36803,2010
82311105046,Hotel management,"Saxena, R P.",647.068 S272 10E,37409,2010
120910134205,Sales and distribution management,"Havaldar, Kristina K.",658.8 H383 10E,36935,2010
120910134731,Hotel organization and front office management,"Arora, R K",647.068 A769 10E,36963,2010
21320085013,Fundamentals of financial management,"Anastacio, Ma. Flordeliza",658.15 A534 10E,41620,2010
21320090114,Facilities planning,"Tompkins, James A.",658.2 T662 10E,41603,2010
71212134031,Strategic management,"Dess, Gregory G.",658.4012 D475 10E,37709,2010
71211142545,Financial markets,"Bonzo, Daniel Isidore C.",658.15 B723 10E,37302,2010
71211142545,Financial markets,"Bonzo, Daniel Isidore C.",658.15 B723 10E,37301,2010
71211142229,Integrated accounting for windows,"Klooster, Dale H.",657.11 K66 10E,37234,2010
71211142229,Integrated accounting for windows,"Klooster, Dale H.",657.11 K66 10E,37233,2010
71211142229,Integrated accounting for windows,"Klooster, Dale H.",657.11 K66 10E,37232,2010
71211142229,Integrated accounting for windows,"Klooster, Dale H.",657.11 K66 10E,37231,2010
71211140242,Human resource management,"Andrews, Sudhir",658.3 A569 09E,37067,2010
71211120257,Food and beverage service,"Lillicrap, Dennis",641.2 L729 10E,37059,2010
70912143528,Human resource management,"Payos, Ranulfo P.",658.3 P346 10E,37729,2010
11816133007,Basic biology,Basic biology,641.822 D762 10E,39377,2010
70912143528,Human resource management,"Payos, Ranulfo P.",658.3 P346 10E,37727,2010
80812134050,Principles of auditing and other assurance services,"Whittington, O. Roy",657.45 W626 10E,37888,2010
80111155659,Fundamentals of accounting,"Rante, Gloria A.",657 R213 10E,37325,2010
80111155659,Fundamentals of accounting,"Rante, Gloria A.",657 R213 10E,37324,2010
80111155659,Fundamentals of accounting,"Rante, Gloria A.",657 R213 10E,37323,2010
80111155323,Fundamentals of accounting,"Gilbertson, Claudia B.",657 G466 10E,37338,2010
70912143528,Human resource management,"Payos, Ranulfo P.",658.3 P346 10E,37728,2010
80111155323,Fundamentals of accounting,"Gilbertson, Claudia B.",657 G466 10E,37336,2010
